1.1472703406377063, 116.9627157046965
1.549205899040041, 102.47595407026863
2.091955864810735, 89.80821532339398
2.786548774140394, 78.62676408674007
3.711767633953329, 69.2107899545507
5.012151112692504, 60.46280090792004
6.139256610545079, 54.296182469936326
7.715929976105672, 48.710090977931955
10.194005473023317, 42.59168151573558
13.765381056461301, 37.639138201766244
18.46150029983596, 32.26363720456988
25.10007328910145, 28.344845458419407
33.89365193926231, 24.75482056128714
45.76797958110598, 21.368976685623313
61.80236814522876, 18.847708765580837
75.7001512229175, 16.987191542378678
98.31039128581087, 15.352466355447266
132.75252808527736, 13.64460796559618
179.26114912713115, 12.04789319201845
242.06363562234387, 10.669616739407015
326.12547159181537, 9.490559021872135
441.38371250502064, 8.546436141845945
596.0184160020094, 7.7111056221713
804.8279584161222, 6.972170707810066
1086.7919937663125, 6.36090859473544
1467.539522407944, 5.834455836564043
1981.6784280547668, 5.345834962217252
2675.9411465621747, 4.944549575162481
3613.4323906898726, 4.6098199043627135
4879.365025968951, 4.344360205504151
6588.805457656161, 4.069061547262154
8897.13254240876, 3.869331241665223
12014.160682981888, 3.668511601156114
16223.210818598192, 3.5405429630324843
21906.862760500186, 3.4598560516369368
29581.729620207065, 3.4031340227073192
39945.41513725427, 3.3493274467230236
53939.92207262999, 3.306159701915287
72837.27514670143, 3.3044427897854627
98355.14118193864, 3.294902100312755
132812.9556938426, 3.2931910343351127
179342.74698976055, 3.295386811478044
242173.82054184919, 3.2917229519569164
327017.1798984676, 3.286113951213968
441584.6259082607, 3.2844074489843402
596289.7175588183, 3.2324780457378046
805194.3079654302, 3.2365520198706528
1087286.690493662, 3.2754063784550915
1468207.5315607092, 3.2737054367437715
1729570.9402446002, 3.2892272017435964
