0.0	0.00000000
0.5	0.00000000
1.0	0.00000000
1.5	0.00000000
2.0	0.00000000
2.5	0.00000000
3.0	0.00038953
3.5	0.00366935
4.0	0.01238850
4.5	0.02709107
5.0	0.04550975
5.5	0.06234661
6.0	0.07369356
6.5	0.08033013
7.0	0.08790541
7.5	0.09969261
8.0	0.11713741
8.5	0.14135920
9.0	0.17761849
9.5	0.23157243
10.0	0.30961467
10.5	0.40915384
11.0	0.52023878
11.5	0.63070187
12.0	0.73165619
12.5	0.81716014
13.0	0.88531508
13.5	0.93650468
14.0	0.97196939
14.5	0.99262894
15.0	1.00000000
15.5	0.99420399
16.0	0.97827263
16.5	0.95355511
17.0	0.92116911
17.5	0.88238248
18.0	0.83974549
18.5	0.79427262
19.0	0.74737749
19.5	0.69980218
20.0	0.65245708
20.5	0.60663277
21.0	0.56286140
21.5	0.52146969
22.0	0.48304043
22.5	0.44729368
23.0	0.41507875
23.5	0.38535510
24.0	0.35892633
24.5	0.33520499
25.0	0.31403881
25.5	0.29489801
26.0	0.27748676
26.5	0.26191191
27.0	0.24845545
27.5	0.23626611
28.0	0.22537121
28.5	0.21517517
29.0	0.20596940
29.5	0.19767483
30.0	0.19006204
30.5	0.18292165
31.0	0.17636020
31.5	0.17001862
32.0	0.16428400
32.5	0.15868191
33.0	0.15371536
33.5	0.14878217
34.0	0.14401098
34.5	0.13930927
35.0	0.13472780
35.5	0.13056465
36.0	0.12665840
36.5	0.12303910
37.0	0.11965458
37.5	0.11594917
38.0	0.11247359
38.5	0.10905423
39.0	0.10603942
39.5	0.10317290
40.0	0.10062575
40.5	0.09795675
41.0	0.09528087
41.5	0.09278385
42.0	0.09079447
42.5	0.08876220
43.0	0.08671971
43.5	0.08458479
44.0	0.08261999
44.5	0.08073269
45.0	0.07914134
45.5	0.07772540
46.0	0.07658100
46.5	0.07498869
47.0	0.07330184
47.5	0.07171197
48.0	0.07059274
48.5	0.06957993
49.0	0.06850885
49.5	0.06717796
50.0	0.06597027
50.5	0.06484584
51.0	0.06381939
51.5	0.06280212
52.0	0.06188455
52.5	0.06092674
53.0	0.05974884
53.5	0.05865683
54.0	0.05777036
54.5	0.05724540
55.0	0.05645160
55.5	0.05539686
56.0	0.05426730
56.5	0.05334852
57.0	0.05266684
57.5	0.05206192
58.0	0.05129524
58.5	0.05055002
59.0	0.04974592
59.5	0.04885750
60.0	0.04805190
60.5	0.04733250
61.0	0.04666232
61.5	0.04582090
62.0	0.04493366
62.5	0.04412980
63.0	0.04354564
63.5	0.04310982
64.0	0.04245799
64.5	0.04147224
65.0	0.04063477
65.5	0.03996342
66.0	0.03938284
66.5	0.03877828
67.0	0.03809471
67.5	0.03744028
68.0	0.03668796
68.5	0.03590306
69.0	0.03528119
69.5	0.03485080
70.0	0.03431824
70.5	0.03340582
71.0	0.03251263
71.5	0.03188282
72.0	0.03143206
72.5	0.03103408
73.0	0.03031000
73.5	0.02957299
74.0	0.02887648
74.5	0.02830833
75.0	0.02775024
75.5	0.02734453
76.0	0.02693110
76.5	0.02634622
77.0	0.02571176
77.5	0.02519297
78.0	0.02487366
78.5	0.02458810
79.0	0.02413264
79.5	0.02364323
80.0	0.02318682
80.5	0.02289142
81.0	0.02258870
81.5	0.02231725
82.0	0.02192629
82.5	0.02156967
83.0	0.02121329
83.5	0.02088834
84.0	0.02071636
84.5	0.02053072
85.0	0.02022399
85.5	0.01986765
86.0	0.01967277
86.5	0.01953811
87.0	0.01942142
87.5	0.01924120
88.0	0.01904625
88.5	0.01881155
89.0	0.01850126
89.5	0.01835759
90.0	0.01843811
90.5	0.01844312
91.0	0.01823464
91.5	0.01792707
92.0	0.01774967
92.5	0.01767098
93.0	0.01759419
93.5	0.01754621
94.0	0.01737490
94.5	0.01714715
95.0	0.01694862
95.5	0.01684977
96.0	0.01678505
96.5	0.01679010
97.0	0.01660305
97.5	0.01635299
98.0	0.01614819
98.5	0.01602928
99.0	0.01602679
99.5	0.01590030
100.0	0.01579862
100.5	0.01566181
101.0	0.01554626
101.5	0.01533303
102.0	0.01522314
102.5	0.01511178
103.0	0.01502564
103.5	0.01480337
104.0	0.01457592
104.5	0.01445176
105.0	0.01436456
105.5	0.01416452
106.0	0.01404434
106.5	0.01379410
107.0	0.01359800
107.5	0.01340119
108.0	0.01326859
108.5	0.01309291
109.0	0.01280357
109.5	0.01259235
110.0	0.01238805
110.5	0.01223883
111.0	0.01212735
111.5	0.01193045
112.0	0.01174973
112.5	0.01144930
113.0	0.01121622
113.5	0.01102891
114.0	0.01099790
114.5	0.01081739
