0.0	0.00000000
0.5	0.00000000
1.0	0.00000000
1.5	0.00000000
2.0	0.00000000
2.5	0.00326603
3.0	0.01093522
3.5	0.02200469
4.0	0.03412680
4.5	0.04833342
5.0	0.06100323
5.5	0.07223582
6.0	0.08342492
6.5	0.09673106
7.0	0.11221223
7.5	0.13212552
8.0	0.16001111
8.5	0.19579677
9.0	0.24358641
9.5	0.29985742
10.0	0.36704596
10.5	0.44698879
11.0	0.53679409
11.5	0.63027988
12.0	0.72199809
12.5	0.80432033
13.0	0.87463197
13.5	0.93005926
14.0	0.96856119
14.5	0.99054964
15.0	1.00000000
15.5	0.99188600
16.0	0.97382907
16.5	0.94530308
17.0	0.90950164
17.5	0.86776828
18.0	0.82305775
18.5	0.77392364
19.0	0.72283063
19.5	0.67119997
20.0	0.62052087
20.5	0.57204180
21.0	0.52644202
21.5	0.48161978
22.0	0.44080644
22.5	0.40303535
23.0	0.36862182
23.5	0.33700356
24.0	0.30823049
24.5	0.28250850
25.0	0.25828544
25.5	0.23613836
26.0	0.21699876
26.5	0.19928105
27.0	0.18433764
27.5	0.17043726
28.0	0.15794068
28.5	0.14702259
29.0	0.13768297
29.5	0.12875472
30.0	0.12115960
30.5	0.11519259
31.0	0.10932659
31.5	0.10420863
32.0	0.10093642
32.5	0.09702537
33.0	0.09326558
33.5	0.09071075
34.0	0.08734637
34.5	0.08542105
35.0	0.08344179
35.5	0.08191224
36.0	0.08097250
36.5	0.07923223
37.0	0.07756083
37.5	0.07603081
38.0	0.07460460
38.5	0.07352335
39.0	0.07265653
39.5	0.07212672
40.0	0.07064096
40.5	0.06945920
41.0	0.06829162
41.5	0.06805811
42.0	0.06703783
42.5	0.06576469
43.0	0.06402061
43.5	0.06312037
44.0	0.06250673
44.5	0.06186664
45.0	0.06170922
45.5	0.06097834
46.0	0.05958371
46.5	0.05792293
47.0	0.05781556
47.5	0.05745802
48.0	0.05725738
48.5	0.05631056
49.0	0.05584391
49.5	0.05459885
50.0	0.05395253
50.5	0.05329604
51.0	0.05291751
51.5	0.05209862
52.0	0.05127331
52.5	0.05052736
53.0	0.05020240
53.5	0.05041162
54.0	0.04992796
54.5	0.04958383
55.0	0.04797103
55.5	0.04635594
56.0	0.04599236
56.5	0.04646746
57.0	0.04588390
57.5	0.04546043
58.0	0.04393262
58.5	0.04393216
59.0	0.04335431
59.5	0.04265106
60.0	0.04261759
60.5	0.04199065
61.0	0.04146581
61.5	0.04060728
62.0	0.03979420
62.5	0.04053549
63.0	0.03998738
63.5	0.03872981
64.0	0.03825069
64.5	0.03804613
65.0	0.03794497
65.5	0.03694792
66.0	0.03653133
66.5	0.03659561
67.0	0.03581808
67.5	0.03456624
68.0	0.03484346
68.5	0.03538280
69.0	0.03500750
69.5	0.03341600
70.0	0.03183507
70.5	0.03208540
71.0	0.03194083
71.5	0.03141511
72.0	0.03010048
72.5	0.02994508
73.0	0.02960821
73.5	0.02860801
74.0	0.02771466
74.5	0.02693764
75.0	0.02614502
75.5	0.02541671
76.0	0.02438824
76.5	0.02413332
77.0	0.02337674
77.5	0.02293096
78.0	0.02279550
78.5	0.02176099
79.0	0.02067900
79.5	0.02091604
80.0	0.02136963
80.5	0.02020496
81.0	0.02027836
81.5	0.01947604
82.0	0.01845318
82.5	0.01780616
83.0	0.01796882
83.5	0.01836718
84.0	0.01770224
84.5	0.01812397
85.0	0.01801974
85.5	0.01778388
86.0	0.01799281
86.5	0.01874865
87.0	0.01786341
87.5	0.01729589
88.0	0.01725521
88.5	0.01754285
89.0	0.01750062
89.5	0.01765550
90.0	0.01812912
90.5	0.01749897
91.0	0.01759645
91.5	0.01709765
92.0	0.01725812
92.5	0.01687196
93.0	0.01706679
93.5	0.01627427
94.0	0.01559672
94.5	0.01599749
95.0	0.01606868
95.5	0.01588035
96.0	0.01682942
96.5	0.01627278
97.0	0.01547222
97.5	0.01491573
98.0	0.01504964
98.5	0.01540851
99.0	0.01522630
99.5	0.01502286
100.0	0.01480827
100.5	0.01473500
101.0	0.01475323
101.5	0.01442928
102.0	0.01435558
102.5	0.01470172
103.0	0.01340172
103.5	0.01338605
104.0	0.01362938
104.5	0.01432110
105.0	0.01366320
105.5	0.01395941
106.0	0.01347243
106.5	0.01287421
107.0	0.01296869
107.5	0.01324138
108.0	0.01249515
108.5	0.01246087
109.0	0.01231122
109.5	0.01234498
110.0	0.01153820
110.5	0.01154910
111.0	0.01176229
111.5	0.01093680
112.0	0.01098524
112.5	0.01119778
113.0	0.01136465
113.5	0.01053775
114.0	0.01061301
114.5	0.01043101
